0.026330223, 0.034036783, 1.0850796, 0.00028798222, 0.13019359, 2794.7226, -2036.8527, 4831.5752
0.063638889, 0.10514613, 1.3828357, 0.00156985, 0.13019359, 1745.9374, -108.89493, 1854.8323
0.092424769, 0.19430635, 2.7776106, 0.0044562654, 0.13019359, 1754.0612, -67.424459, 1821.4856
0.10601, 0.24218907, 3.3261912, 0.0020873454, 0.13019359, 1829.6278, -66.013382, 1895.6412
0.11557195, 0.27047208, 3.7456492, 0.0073157237, 0.13019359, 1896.7302, -149.87594, 2046.6062
0.12715652, 0.30818825, 2.7401424, 0.0069854278, 0.13019359, 1944.4508, -180.03548, 2124.4863
0.14131741, 0.3470563, 2.5897381, 0.0063708166, 0.13019359, 2015.2299, -472.02669, 2487.2566
0.15587695, 0.38876415, 2.6311027, 0.0068623496, 0.13019359, 2107.9371, -403.71946, 2511.6566
0.16890622, 0.42096333, 2.7407153, 0.010013857, 0.13019359, 2129.2508, -319.10591, 2448.3568
0.17968211, 0.46084137, 3.2241123, 0.010480105, 0.13019359, 2351.0446, -29.938622, 2380.9832
0.18997472, 0.49404498, 2.8272633, 0.010464897, 0.13019359, 2659.6885, -18.967163, 2678.6557
0.2, 0.53053557, 2.7277515, 0.010815664, 0.13019359, 2814.8933, -19.162667, 2834.056
0.21043158, 0.55327231, 3.1384343, 0.01119103, 0.13019359, 3189.8529, -27.852913, 3217.7058
0.2198743, 0.56357325, 2.7059346, 0.011654686, 0.13019359, 3560.7175, -15.643758, 3576.3613
0.2290033, 0.57100051, 2.5979105, 0.012238338, 0.13019359, 3164.3932, -18.536139, 3182.9294
0.23877858, 0.57820089, 2.5022974, 0.012900715, 0.13019359, 2800.0387, -53.3934, 2853.4321
0.24897987, 0.58455063, 2.4585664, 0.013513448, 0.13019359, 2790.5897, -9.1153738, 2799.705
0.26062914, 0.58938352, 2.3854183, 0.014041289, 0.13019359, 2937.879, -13.625903, 2951.5049
