0.026330223, 0.11679777, 1.2420614, 0.0021217255, 0.13019359, 1178.1936, -5.6830303, 1183.8766
0.06482684, 0.29815263, 2.1369938, 0.0042358398, 0.13019359, 1618.4016, -41.517365, 1659.919
0.087822846, 0.38700237, 2.3554401, 0.0044384431, 0.13019359, 1997.6033, -146.10762, 2143.7109
0.099086713, 0.43086569, 3.7108304, 0.0045386911, 0.13019359, 2231.7872, -254.52031, 2486.3075
0.10513836, 0.45179523, 6.1665678, 0.0053550988, 0.13019359, 2188.7538, -310.2206, 2498.9744
0.11073294, 0.47126247, 6.7889646, 0.0014268124, 0.13019359, 2903.2593, -352.05219, 3255.3115
0.11648068, 0.48755686, 6.5413466, 0.0071322042, 0.13019359, 4403.414, -307.75218, 4711.1662
0.12485753, 0.50547203, 4.5871573, 0.0069011563, 0.13019359, 4533.5917, -203.11018, 4736.7019
0.1349301, 0.52530231, 4.1777465, 9.5941564e-05, 0.13019359, 3995.0607, -258.52585, 4253.5865
0.14744971, 0.52723938, 3.5582101, 0.0023766163, 0.13019359, 3929.9825, -229.20472, 4159.1872
0.16280052, 0.51040377, 3.0243241, 0.00037005623, 0.13019359, 3495.57, -297.53049, 3793.1005
0.1765607, 0.53601244, 2.6366404, 0.0034181117, 0.13019359, 3087.9054, -289.93913, 3377.8445
0.18911747, 0.59973223, 2.6690222, 0.0008583449, 0.13019359, 2895.4496, -330.20563, 3225.6552
0.2, 0.68507371, 3.0646028, 0.0069737624, 0.13019359, 2598.7635, -471.6999, 3070.4634
0.21203253, 0.79925595, 3.5107605, 0.0029390767, 0.13019359, 2231.0194, -611.10456, 2842.1239
0.22397162, 0.87738266, 4.2787682, 0.0067296556, 0.13019359, 2002.5262, -468.26476, 2470.791
0.23636608, 0.96969162, 4.4849245, 0.0093149496, 0.13019359, 1789.0197, -636.8676, 2425.8873
0.24876055, 1.0615569, 4.2341792, 0.0066147998, 0.13019359, 1571.3894, -590.20363, 2161.593
0.26133056, 1.1416096, 3.9182586, 0.0063222648, 0.13019359, 1464.9708, -634.82059, 2099.7914
0.27347193, 1.2434623, 4.0966932, 0.015084106, 0.13019359, 1365.5412, -631.85884, 1997.4001
0.28482554, 1.3261693, 4.5440761, 0.014262293, 0.13019359, 1278.0553, -550.63215, 1828.6875
0.29304098, 1.3891023, 7.4900146, 0.040111268, 0.13019359, 1256.0177, -557.54789, 1813.5656
0.29810209, 1.4271811, 12.738365, 0.021953953, 0.13019359, 1609.2877, -494.15108, 2103.4388
0.30133932, 1.4511254, 14.976132, 0.020654167, 0.13019359, 1287.8806, -586.40177, 1874.2823
0.30458266, 1.4439726, 15.488595, 0.021203258, 0.13019359, 2068.5982, -112.46449, 2181.0627
0.30785859, 1.3914688, 13.317073, 0.037274601, 0.13019359, 2446.2678, -104.92852, 2551.1964
0.31134511, 1.3592427, 11.922583, 0.0097274672, 0.13019359, 1555.6311, -90.636784, 1646.2679
0.31516959, 1.3686156, 10.846245, 0.016189574, 0.13019359, 1305.3404, -246.83757, 1552.178
0.319319, 1.3915174, 9.9223798, 0.017623018, 0.13019359, 1265.0211, -325.92022, 1590.9414
0.32384716, 1.4032086, 9.0785279, 0.023664335, 0.13019359, 1218.6626, -429.62931, 1648.2919
0.32867031, 1.3990325, 8.519362, 0.028291087, 0.13019359, 1217.3731, -384.71753, 1602.0907
0.33410897, 1.3388783, 9.8485466, 0.032578832, 0.13019359, 1172.6295, -364.65792, 1537.2874
